회사명,거래소코드,회계년도,부가가치(IFRS연결)(백만원),부가가치율(IFRS연결),부가가치(IFRS)(백만원),부가가치율(IFRS),통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
(주)에스에이티,060540,2011/12,11127.36,35.17,344.27,5.93,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2011/12,,,9179.65,16.69,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2012/12,14756.89,88.92,2755.56,73.57,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2012/12,,,1981.47,8.14,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2013/12,2148.66,28.17,1771.06,26.33,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2013/12,,,2170.71,6.57,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2014/12,7090.03,42.21,8131.32,49.45,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2014/12,,,3822.43,15.95,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2015/12,16975.61,43.68,7661.21,37.6,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2015/12,-1124.74,-9.04,-1113,-8.95,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2016/12,19888.1,23.48,8039.58,26.96,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2016/12,5416.61,22.28,5561.94,22.99,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,158300,2017/12,1726.55,6.76,1776.38,6.97,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2017/12,22111.89,22.72,9055.95,20.8,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2018/12,29646.67,22.13,10684.3,60.16,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2018/12,5907.76,14.96,4089.64,11.73,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2019/12,37171.18,26.52,12517.92,61.75,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,158300,2019/12,3755.39,10.02,5346.27,16.17,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,158300,2020/12,6088.94,16.84,5366.62,14.96,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티,060540,2020/12,29569.74,23.62,7823.94,46.8,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2021/12,35024.84,21.48,11993.02,58.33,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티,060540,2022/12,39626.31,22.73,10085.07,49.72,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)에스에이티이엔지,351320,2020/12,,,,,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티이엔지,351320,2021/12,-1801.29,-4.76,-1250.09,-3.3,29,제조업,기타 기계 및 장비 제조업
(주)에스에이티이엔지,351320,2022/12,5327.15,16.17,6015.94,18.3,29,제조업,기타 기계 및 장비 제조업
(주)에스에프씨,112240,2011/12,,,13773.91,19.12,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2012/12,,,11324.85,18.31,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2013/12,11623.42,16.05,11645.39,16.08,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2014/12,8188.96,14.77,8076.17,14.57,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2015/12,6651.17,13.03,6572.02,12.88,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2016/12,7753.2,16.36,7656.57,16.15,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2017/12,-13610.85,-30.51,-11433.93,-26.07,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2018/12,4705.78,13.25,1734.53,4.87,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프씨,112240,2019/12,-1224.01,-3.36,-1627.46,-4.47,22,제조업,고무 및 플라스틱제품 제조업
(주)에스에프에이,056190,2011/12,208851.96,26.73,177459.36,23.56,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2012/12,176151.82,34.71,154710.38,32.17,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2013/12,165469,34.58,142072.24,31.51,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2014/12,123060.17,29.64,102203.88,27,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2015/12,132498.34,25.19,119472.02,24.06,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2016/12,336897.33,25.53,187682.99,22.08,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2017/12,514788.03,26.81,325173.52,24.75,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2018/12,446220.96,28.6,265596.64,28.13,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2019/12,424603.38,26.91,282390.91,32.8,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2020/12,387504.17,24.98,223256.7,26.72,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2021/12,393681.63,25.16,169001.71,21.56,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이,056190,2022/12,370047.85,21.97,167256.66,19.66,29,제조업,기타 기계 및 장비 제조업
(주)에스에프에이반도체,036540,2011/12,127724.82,27.56,100522.83,23.79,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2012/12,134536.62,25.01,82869.59,21.33,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2013/12,97333.56,18,64350.2,19.68,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2014/12,117535.43,21.33,94798.77,28.24,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2015/12,25476.96,4.93,-138212.86,-42.27,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2016/12,132093.49,30.78,82684.49,30.66,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2017/12,125646.36,27.95,82488.89,28.15,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2018/12,120930.3,26.41,84201.75,28.43,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2019/12,137815.89,23.4,95176.93,20.61,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2020/12,130573.78,22.78,89747.55,16.52,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2021/12,175121.89,27.32,124287.38,20.57,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스에프에이반도체,036540,2022/12,179005.47,25.59,125881.32,19.28,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2012/12,,,,,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2013/12,,,4823.33,22.01,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2014/12,,,16476.68,34.23,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2015/12,19540.53,34.13,19544.51,34.14,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2016/12,3746.65,6.31,3627.38,6.13,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2017/12,5010.98,10.44,3975.84,8.34,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2018/12,3613.3,11.25,2714.48,8.57,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2019/12,-8803.25,-36.45,-7583.82,-31.4,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2020/12,11378.8,39.74,10243.75,35.78,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2021/12,7312.51,33.35,8373.85,38.19,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엘바이오닉스,214310,2022/12,-6271.59,-19.63,-3996.89,-15.54,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)에스엠라이프디자인그룹,063440,2011/12,,,4124.59,19.45,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2012/12,,,-210.35,-1.21,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2013/12,-671.64,-4.33,844.83,5.7,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2014/12,1603.63,6.98,-1544.45,-8.68,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2015/12,301.05,1.83,-2674.87,-23.88,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2016/12,1930.02,16.97,1809.12,15.91,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2017/12,8597.67,25.83,7866.07,24.97,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2018/12,4845.45,24.19,4659,23.26,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2019/12,4656.76,12.59,1897.94,5.7,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2020/12,2867.81,9.83,1073.88,4.28,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2021/12,9596.76,21.23,3260.28,8.73,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠라이프디자인그룹,063440,2022/12,11148.28,22.16,4363.8,10.88,18,제조업,인쇄 및 기록매체 복제업
(주)에스엠벡셀,010580,2011/12,,,14443.81,15.07,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2012/12,,,14367.74,16.2,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2013/12,,,12798.84,14.03,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2014/12,,,12463.83,13.49,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2015/12,,,8692.83,9.98,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2016/12,,,6337.19,8.21,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2017/12,,,6106.58,8.47,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2018/12,,,12508.63,15.71,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2019/12,,,625.92,0.8,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2020/12,,,2542.04,3.59,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2021/12,-4839.73,-6.62,-4839.73,-6.62,30,제조업,자동차 및 트레일러 제조업
(주)에스엠벡셀,010580,2022/12,23571.57,17.23,23575.18,17.23,30,제조업,자동차 및 트레일러 제조업
(주)에스엠엔터테인먼트,041510,2011/12,50964.19,35.64,37423.23,34.04,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2012/12,90871.07,37.65,67109.71,39.81,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2013/12,98380.34,36.61,55363.18,33.7,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2014/12,95255.76,33.19,52969.21,31.25,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2015/12,112275.68,34.5,51254.89,26.22,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2016/12,115410.84,32.99,61492.66,30.42,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2017/12,131101.44,35.88,58714,27.17,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2018/12,193454,31.6,80857.22,28.71,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2019/12,194284.81,29.53,73944.89,24.05,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2020/12,141241.05,24.36,53065.82,17.54,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2021/12,351400.97,50.09,155182.09,37.2,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠엔터테인먼트,041510,2022/12,319624.04,37.57,181883.19,35.4,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)에스엠컬처앤콘텐츠,048550,2011/12,11223.98,68.81,7825.4,63.09,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2012/12,-3367.32,-17.22,-2408.03,-14.52,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2013/12,21410.72,37.18,19185.23,35.11,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2014/12,20143.28,32.14,14870.51,24.53,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2015/12,25385.66,33.62,22700.92,30.19,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2016/12,32151.27,33.7,28849.85,32.04,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2017/12,17260.91,19.49,3216.91,6.37,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2018/12,44060.2,22.36,43635.7,22.21,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2019/12,55759.31,33.46,54592.26,33,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2020/12,32452.42,24.85,32313.2,24.79,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2021/12,35973.24,25.74,35952.15,25.73,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠컬처앤콘텐츠,048550,2022/12,52472.76,33.23,52218.85,33.34,71,"전문, 과학 및 기술 서비스업",전문 서비스업
(주)에스엠코어,007820,2011/12,16157.75,24.04,14902.79,22.26,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2012/12,15495.61,19.79,14122.08,18.06,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2013/12,16579,21.81,14809.43,19.5,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2014/12,19199.38,20.88,17860.02,19.47,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2015/12,16200.22,22.1,14705.14,20.03,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2016/12,15.04,0.03,-1406.09,-2.88,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2017/12,12897.54,17.81,10742.39,15.08,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2018/12,17586.56,18.81,17804.52,20.07,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2019/12,26375.3,20.59,26198.16,20.46,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2020/12,21793.66,20.95,21871.19,21.02,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2021/12,20021.92,26.22,19583.1,25.65,29,제조업,기타 기계 및 장비 제조업
(주)에스엠코어,007820,2022/12,24280.82,21.11,24276.92,21.13,29,제조업,기타 기계 및 장비 제조업
(주)에스와이이노베이션,194860,2012/12,,,,,22,제조업,고무 및 플라스틱제품 제조업
(주)에스와이이노베이션,194860,2013/12,,,,,22,제조업,고무 및 플라스틱제품 제조업
(주)에스와이이노베이션,194860,2014/12,,,,,22,제조업,고무 및 플라스틱제품 제조업
(주)에스와이이노베이션,194860,2015/12,,,,,22,제조업,고무 및 플라스틱제품 제조업
(주)에스와이제이,251540,2015/12,,,,,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)에스와이제이,251540,2016/12,,,,,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)에스와이제이,251540,2017/12,,,,,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)에스와이코퍼레이션,008080,2011/12,-25640.49,-21.2,-11430.84,-22.31,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
